time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.Latitude,.Longitude,.Altitude,.UTM_easting,.UTM_northing,.Zone,.Letter
2022/09/23/11:04:07.280783,212,54247,0,GPS1_Frame,42.33711166666667,-71.09063833333333,39.2,327771.5508160529,4689323.177223988,19,T
2022/09/23/11:04:08.223060,213,54248,0,GPS1_Frame,42.33711166666667,-71.09063833333333,39.2,327771.5508160529,4689323.177223988,19,T
2022/09/23/11:04:09.222086,214,54249,0,GPS1_Frame,42.33711166666667,-71.09063833333333,39.2,327771.5508160529,4689323.177223988,19,T
2022/09/23/11:04:10.285333,215,54250,0,GPS1_Frame,42.33711166666667,-71.09063833333333,39.3,327771.5508160529,4689323.177223988,19,T
2022/09/23/11:04:11.223914,216,54251,0,GPS1_Frame,42.33711166666667,-71.09063833333333,39.3,327771.5508160529,4689323.177223988,19,T
2022/09/23/11:04:12.223069,217,54252,0,GPS1_Frame,42.33711166666667,-71.09063833333333,39.4,327771.5508160529,4689323.177223988,19,T
2022/09/23/11:04:13.279211,218,54253,0,GPS1_Frame,42.33711166666667,-71.09063833333333,39.4,327771.5508160529,4689323.177223988,19,T
2022/09/23/11:04:14.223421,219,54254,0,GPS1_Frame,42.33711166666667,-71.09063833333333,39.4,327771.5508160529,4689323.177223988,19,T
2022/09/23/11:04:15.287023,220,54255,0,GPS1_Frame,42.33711,-71.09063833333333,39.4,327771.54626596416,4689322.99215334,19,T
2022/09/23/11:04:16.225133,221,54256,0,GPS1_Frame,42.33711,-71.09063833333333,39.5,327771.54626596416,4689322.99215334,19,T
2022/09/23/11:04:17.223036,222,54257,0,GPS1_Frame,42.33711,-71.09063833333333,39.5,327771.54626596416,4689322.99215334,19,T
2022/09/23/11:04:18.222784,223,54258,0,GPS1_Frame,42.33711,-71.09063833333333,39.5,327771.54626596416,4689322.99215334,19,T
2022/09/23/11:04:19.225628,224,54259,0,GPS1_Frame,42.33711,-71.09063833333333,39.5,327771.54626596416,4689322.99215334,19,T
2022/09/23/11:04:20.289214,225,54260,0,GPS1_Frame,42.33711,-71.09063833333333,39.5,327771.54626596416,4689322.99215334,19,T
2022/09/23/11:04:21.222662,226,54261,0,GPS1_Frame,42.33711,-71.09063666666665,39.4,327771.68357305066,4689322.988777552,19,T
2022/09/23/11:04:22.221227,227,54262,0,GPS1_Frame,42.33711166666667,-71.09063666666665,39.4,327771.68812313577,4689323.1738482,19,T
2022/09/23/11:04:23.222265,228,54263,0,GPS1_Frame,42.33711166666667,-71.09063666666665,39.4,327771.68812313577,4689323.1738482,19,T
2022/09/23/11:04:24.222486,229,54264,0,GPS1_Frame,42.33711166666667,-71.090635,39.3,327771.8254302144,4689323.170472416,19,T
2022/09/23/11:04:25.285305,230,54265,0,GPS1_Frame,42.33711166666667,-71.090635,39.3,327771.8254302144,4689323.170472416,19,T
2022/09/23/11:04:26.223131,231,54266,0,GPS1_Frame,42.33711166666667,-71.090635,39.3,327771.8254302144,4689323.170472416,19,T
2022/09/23/11:04:27.222201,232,54267,0,GPS1_Frame,42.33711166666667,-71.090635,39.3,327771.8254302144,4689323.170472416,19,T
2022/09/23/11:04:28.222869,233,54268,0,GPS1_Frame,42.33711166666667,-71.09063333333333,39.2,327771.9627372973,4689323.167096633,19,T
2022/09/23/11:04:29.250836,234,54269,0,GPS1_Frame,42.33711166666667,-71.09063333333333,39.2,327771.9627372973,4689323.167096633,19,T
2022/09/23/11:04:30.313530,235,54270,0,GPS1_Frame,42.33711166666667,-71.09063333333333,39.2,327771.9627372973,4689323.167096633,19,T
2022/09/23/11:04:31.254593,236,54271,0,GPS1_Frame,42.33711166666667,-71.09063166666667,39.1,327772.10004437796,4689323.163720855,19,T
2022/09/23/11:04:32.252040,237,54272,0,GPS1_Frame,42.33711166666667,-71.09063166666667,39.1,327772.10004437796,4689323.163720855,19,T
2022/09/23/11:04:33.251966,238,54273,0,GPS1_Frame,42.33711166666667,-71.09063166666667,39.1,327772.10004437796,4689323.163720855,19,T
2022/09/23/11:04:34.251191,239,54274,0,GPS1_Frame,42.33711166666667,-71.09063166666667,39.1,327772.10004437796,4689323.163720855,19,T
2022/09/23/11:04:35.315396,240,54275,0,GPS1_Frame,42.33711166666667,-71.09062999999999,39.1,327772.23735146085,4689323.1603450775,19,T
2022/09/23/11:04:36.223597,241,54276,0,GPS1_Frame,42.33711333333334,-71.09062999999999,39.0,327772.2419015316,4689323.345415724,19,T
2022/09/23/11:04:37.314371,242,54277,0,GPS1_Frame,42.33711333333334,-71.09062999999999,39.0,327772.2419015316,4689323.345415724,19,T
2022/09/23/11:04:38.252261,243,54278,0,GPS1_Frame,42.33711333333334,-71.09062999999999,39.0,327772.2419015316,4689323.345415724,19,T
2022/09/23/11:04:39.252472,244,54279,0,GPS1_Frame,42.33711333333334,-71.09062833333334,39.0,327772.37920860865,4689323.34203995,19,T
2022/09/23/11:04:40.315544,245,54280,0,GPS1_Frame,42.33711333333334,-71.09062833333334,38.9,327772.37920860865,4689323.34203995,19,T
2022/09/23/11:04:41.253484,246,54281,0,GPS1_Frame,42.33711333333334,-71.09062833333334,38.9,327772.37920860865,4689323.34203995,19,T
2022/09/23/11:04:42.249336,247,54282,0,GPS1_Frame,42.33711333333334,-71.09062833333334,38.9,327772.37920860865,4689323.34203995,19,T
2022/09/23/11:04:43.279131,248,54283,0,GPS1_Frame,42.33711333333334,-71.09062666666667,38.9,327772.5165156878,4689323.338664179,19,T
2022/09/23/11:04:44.222364,249,54284,0,GPS1_Frame,42.33711333333334,-71.09062666666667,38.8,327772.5165156878,4689323.338664179,19,T
2022/09/23/11:04:45.286654,250,54285,0,GPS1_Frame,42.33711333333334,-71.09062666666667,38.8,327772.5165156878,4689323.338664179,19,T
2022/09/23/11:04:46.221165,251,54286,0,GPS1_Frame,42.33711333333334,-71.09062666666667,38.8,327772.5165156878,4689323.338664179,19,T
2022/09/23/11:04:47.222028,252,54287,0,GPS1_Frame,42.33711333333334,-71.090625,38.8,327772.6538227628,4689323.33528841,19,T
2022/09/23/11:04:48.222078,253,54288,0,GPS1_Frame,42.337115,-71.090625,38.7,327772.6583728227,4689323.520359057,19,T
2022/09/23/11:04:49.223509,254,54289,0,GPS1_Frame,42.337115,-71.090625,38.7,327772.6583728227,4689323.520359057,19,T
2022/09/23/11:04:50.286943,255,54290,0,GPS1_Frame,42.337115,-71.090625,38.7,327772.6583728227,4689323.520359057,19,T
2022/09/23/11:04:51.223031,256,54291,0,GPS1_Frame,42.337115,-71.09062333333333,38.7,327772.79567989823,4689323.516983291,19,T
2022/09/23/11:04:52.222191,257,54292,0,GPS1_Frame,42.337115,-71.09062333333333,38.6,327772.79567989823,4689323.516983291,19,T
2022/09/23/11:04:53.223380,258,54293,0,GPS1_Frame,42.337115,-71.09062333333333,38.6,327772.79567989823,4689323.516983291,19,T
2022/09/23/11:04:54.223465,259,54294,0,GPS1_Frame,42.337115,-71.09062333333333,38.6,327772.79567989823,4689323.516983291,19,T
2022/09/23/11:04:55.286977,260,54295,0,GPS1_Frame,42.337115,-71.09062166666666,38.6,327772.9329869737,4689323.513607527,19,T
2022/09/23/11:04:56.222980,261,54296,0,GPS1_Frame,42.337115,-71.09062166666666,38.6,327772.9329869737,4689323.513607527,19,T
2022/09/23/11:04:57.222759,262,54297,0,GPS1_Frame,42.337115,-71.09062166666666,38.5,327772.9329869737,4689323.513607527,19,T
2022/09/23/11:04:58.223329,263,54298,0,GPS1_Frame,42.337115,-71.09062166666666,38.5,327772.9329869737,4689323.513607527,19,T
2022/09/23/11:04:59.253383,264,54299,0,GPS1_Frame,42.337115,-71.09062166666666,38.5,327772.9329869737,4689323.513607527,19,T
2022/09/23/11:05:00.316439,265,54300,0,GPS1_Frame,42.337115,-71.09062,38.5,327773.0702940471,4689323.510231768,19,T
2022/09/23/11:05:01.223400,266,54301,0,GPS1_Frame,42.33711666666667,-71.09062,38.5,327773.0748440963,4689323.695302416,19,T
2022/09/23/11:05:02.222239,267,54302,0,GPS1_Frame,42.33711666666667,-71.09062,38.4,327773.0748440963,4689323.695302416,19,T
2022/09/23/11:05:03.223775,268,54303,0,GPS1_Frame,42.33711666666667,-71.09062,38.4,327773.0748440963,4689323.695302416,19,T
2022/09/23/11:05:04.253002,269,54304,0,GPS1_Frame,42.33711666666667,-71.09061833333334,38.4,327773.21215116605,4689323.691926657,19,T
2022/09/23/11:05:05.315899,270,54305,0,GPS1_Frame,42.33711666666667,-71.09061833333334,38.4,327773.21215116605,4689323.691926657,19,T
2022/09/23/11:05:06.251800,271,54306,0,GPS1_Frame,42.33711666666667,-71.09061833333334,38.3,327773.21215116605,4689323.691926657,19,T
2022/09/23/11:05:07.223770,272,54307,0,GPS1_Frame,42.33711666666667,-71.09061833333334,38.3,327773.21215116605,4689323.691926657,19,T
2022/09/23/11:05:08.224229,273,54308,0,GPS1_Frame,42.33711666666667,-71.09061833333334,38.3,327773.21215116605,4689323.691926657,19,T
2022/09/23/11:05:09.222011,274,54309,0,GPS1_Frame,42.33711666666667,-71.09061666666666,38.3,327773.3494582379,4689323.6885509025,19,T
2022/09/23/11:05:10.285410,275,54310,0,GPS1_Frame,42.33711666666667,-71.09061666666666,38.3,327773.3494582379,4689323.6885509025,19,T
2022/09/23/11:05:11.222776,276,54311,0,GPS1_Frame,42.33711666666667,-71.09061666666666,38.2,327773.3494582379,4689323.6885509025,19,T
2022/09/23/11:05:12.222207,277,54312,0,GPS1_Frame,42.33711666666667,-71.09061666666666,38.2,327773.3494582379,4689323.6885509025,19,T
2022/09/23/11:05:13.254544,278,54313,0,GPS1_Frame,42.337118333333336,-71.090615,38.2,327773.4913153461,4689323.870245798,19,T
2022/09/23/11:05:14.221892,279,54314,0,GPS1_Frame,42.337118333333336,-71.090615,38.2,327773.4913153461,4689323.870245798,19,T
2022/09/23/11:05:15.284594,280,54315,0,GPS1_Frame,42.337118333333336,-71.090615,38.1,327773.4913153461,4689323.870245798,19,T
2022/09/23/11:05:16.252416,281,54316,0,GPS1_Frame,42.337118333333336,-71.090615,38.1,327773.4913153461,4689323.870245798,19,T
2022/09/23/11:05:17.222850,282,54317,0,GPS1_Frame,42.337118333333336,-71.090615,38.1,327773.4913153461,4689323.870245798,19,T
2022/09/23/11:05:18.221556,283,54318,0,GPS1_Frame,42.337118333333336,-71.09061333333334,38.1,327773.6286224121,4689323.866870048,19,T
2022/09/23/11:05:19.224608,284,54319,0,GPS1_Frame,42.337118333333336,-71.09061333333334,38.0,327773.6286224121,4689323.866870048,19,T
2022/09/23/11:05:20.287488,285,54320,0,GPS1_Frame,42.337118333333336,-71.09061333333334,38.0,327773.6286224121,4689323.866870048,19,T
2022/09/23/11:05:21.221909,286,54321,0,GPS1_Frame,42.337118333333336,-71.09061333333334,38.0,327773.6286224121,4689323.866870048,19,T
2022/09/23/11:05:22.250898,287,54322,0,GPS1_Frame,42.337118333333336,-71.09061333333334,38.0,327773.6286224121,4689323.866870048,19,T
2022/09/23/11:05:23.251160,288,54323,0,GPS1_Frame,42.337118333333336,-71.09061166666667,37.9,327773.76592948026,4689323.863494301,19,T
2022/09/23/11:05:24.252160,289,54324,0,GPS1_Frame,42.337118333333336,-71.09061166666667,37.9,327773.76592948026,4689323.863494301,19,T
2022/09/23/11:05:25.316035,290,54325,0,GPS1_Frame,42.337120000000006,-71.09061166666667,37.9,327773.7704795117,4689324.048564949,19,T
2022/09/23/11:05:26.247245,291,54326,0,GPS1_Frame,42.337120000000006,-71.09061166666667,37.9,327773.7704795117,4689324.048564949,19,T
2022/09/23/11:05:27.226395,292,54327,0,GPS1_Frame,42.337120000000006,-71.09061,37.8,327773.9077865762,4689324.045189204,19,T
2022/09/23/11:05:28.250033,293,54328,0,GPS1_Frame,42.337120000000006,-71.09061,37.8,327773.9077865762,4689324.045189204,19,T
2022/09/23/11:05:29.254417,294,54329,0,GPS1_Frame,42.337120000000006,-71.09061,37.8,327773.9077865762,4689324.045189204,19,T
2022/09/23/11:05:30.318479,295,54330,0,GPS1_Frame,42.337120000000006,-71.09061,37.8,327773.9077865762,4689324.045189204,19,T
2022/09/23/11:05:31.253310,296,54331,0,GPS1_Frame,42.337120000000006,-71.09061,37.7,327773.9077865762,4689324.045189204,19,T
2022/09/23/11:05:32.251268,297,54332,0,GPS1_Frame,42.337120000000006,-71.09060833333334,37.7,327774.0450936386,4689324.041813463,19,T
2022/09/23/11:05:33.251653,298,54333,0,GPS1_Frame,42.337120000000006,-71.09060833333334,37.7,327774.0450936386,4689324.041813463,19,T
2022/09/23/11:05:34.246476,299,54334,0,GPS1_Frame,42.337120000000006,-71.09060833333334,37.7,327774.0450936386,4689324.041813463,19,T
2022/09/23/11:05:35.309816,300,54335,0,GPS1_Frame,42.337120000000006,-71.09060833333334,37.7,327774.0450936386,4689324.041813463,19,T
2022/09/23/11:05:36.247944,301,54336,0,GPS1_Frame,42.337120000000006,-71.09060666666666,37.6,327774.1824007009,4689324.038437723,19,T
2022/09/23/11:05:37.219544,302,54337,0,GPS1_Frame,42.33712166666666,-71.09060666666666,37.6,327774.18695072155,4689324.223508369,19,T
2022/09/23/11:05:38.218471,303,54338,0,GPS1_Frame,42.33712166666666,-71.09060666666666,37.6,327774.18695072155,4689324.223508369,19,T
2022/09/23/11:05:39.223482,304,54339,0,GPS1_Frame,42.33712166666666,-71.09060666666666,37.5,327774.18695072155,4689324.223508369,19,T
2022/09/23/11:05:40.286291,305,54340,0,GPS1_Frame,42.33712166666666,-71.09060666666666,37.5,327774.18695072155,4689324.223508369,19,T
2022/09/23/11:05:41.223360,306,54341,0,GPS1_Frame,42.33712166666666,-71.09060500000001,37.5,327774.32425778237,4689324.220132633,19,T
2022/09/23/11:05:42.223575,307,54342,0,GPS1_Frame,42.33712166666666,-71.09060500000001,37.5,327774.32425778237,4689324.220132633,19,T
2022/09/23/11:05:43.252902,308,54343,0,GPS1_Frame,42.33712166666666,-71.09060500000001,37.4,327774.32425778237,4689324.220132633,19,T
2022/09/23/11:05:44.223874,309,54344,0,GPS1_Frame,42.33712166666666,-71.09060500000001,37.4,327774.32425778237,4689324.220132633,19,T
2022/09/23/11:05:45.286081,310,54345,0,GPS1_Frame,42.33712166666666,-71.09060333333333,37.4,327774.4615648411,4689324.216756899,19,T
2022/09/23/11:05:46.222987,311,54346,0,GPS1_Frame,42.33712166666666,-71.09060333333333,37.4,327774.4615648411,4689324.216756899,19,T
2022/09/23/11:05:47.222819,312,54347,0,GPS1_Frame,42.33712166666666,-71.09060333333333,37.3,327774.4615648411,4689324.216756899,19,T
2022/09/23/11:05:48.222903,313,54348,0,GPS1_Frame,42.33712333333333,-71.09060333333333,37.3,327774.4661148546,4689324.401827547,19,T
2022/09/23/11:05:49.224320,314,54349,0,GPS1_Frame,42.33712333333333,-71.09060333333333,37.3,327774.4661148546,4689324.401827547,19,T
2022/09/23/11:05:50.287748,315,54350,0,GPS1_Frame,42.33712333333333,-71.09060166666667,37.3,327774.60342190973,4689324.398451816,19,T
2022/09/23/11:05:51.224134,316,54351,0,GPS1_Frame,42.33712333333333,-71.09060166666667,37.2,327774.60342190973,4689324.398451816,19,T
2022/09/23/11:05:52.222974,317,54352,0,GPS1_Frame,42.33712333333333,-71.09060166666667,37.2,327774.60342190973,4689324.398451816,19,T
2022/09/23/11:05:53.221996,318,54353,0,GPS1_Frame,42.33712333333333,-71.09060166666667,37.2,327774.60342190973,4689324.398451816,19,T
2022/09/23/11:05:54.250043,319,54354,0,GPS1_Frame,42.33712333333333,-71.09060166666667,37.2,327774.60342190973,4689324.398451816,19,T
2022/09/23/11:05:55.312294,320,54355,0,GPS1_Frame,42.33712333333333,-71.0906,37.1,327774.7407289669,4689324.395076088,19,T
2022/09/23/11:05:56.252040,321,54356,0,GPS1_Frame,42.33712333333333,-71.0906,37.1,327774.7407289669,4689324.395076088,19,T
2022/09/23/11:05:57.222049,322,54357,0,GPS1_Frame,42.33712333333333,-71.0906,37.1,327774.7407289669,4689324.395076088,19,T
2022/09/23/11:05:58.221245,323,54358,0,GPS1_Frame,42.33712333333333,-71.0906,37.1,327774.7407289669,4689324.395076088,19,T
2022/09/23/11:05:59.221881,324,54359,0,GPS1_Frame,42.337125,-71.0906,37.1,327774.74527897325,4689324.580146735,19,T
